"Plot Title: mm28092021"
"#","Date Time, GMT-10:00","Temp, °C (LGR S/N: 20277816, SEN S/N: 20277816)","Intensity, Lux (LGR S/N: 20277816, SEN S/N: 20277816)","Coupler Detached (LGR S/N: 20277816)","Coupler Attached (LGR S/N: 20277816)","Host Connected (LGR S/N: 20277816)","Stopped (LGR S/N: 20277816)","End Of File (LGR S/N: 20277816)"
326,09/28/21 04:38:10 PM,27.468,2669.5,,,,,
327,09/28/21 04:38:40 PM,27.567,5338.9,,,,,
328,09/28/21 04:39:10 PM,27.665,4133.4,,,,,
329,09/28/21 04:39:40 PM,27.665,4305.6,,,,,
330,09/28/21 04:40:10 PM,27.665,4650.0,,,,,
331,09/28/21 04:40:40 PM,27.665,7577.8,,,,,
332,09/28/21 04:41:10 PM,27.665,3100.0,,,,,
333,09/28/21 04:41:40 PM,27.468,2325.0,,,,,
334,09/28/21 04:42:10 PM,27.370,2669.5,,,,,
335,09/28/21 04:42:40 PM,27.075,2238.9,,,,,
336,09/28/21 04:43:10 PM,26.879,2325.0,,,,,
337,09/28/21 04:43:40 PM,26.585,807.3,,,,,
338,09/28/21 04:44:10 PM,26.292,387.5,,,,,
339,09/28/21 04:44:40 PM,26.097,473.6,,,,,
340,09/28/21 04:45:10 PM,25.902,688.9,,,,,
341,09/28/21 04:45:40 PM,25.708,1291.7,,,,,
342,09/28/21 04:46:10 PM,25.513,1377.8,,,,,
343,09/28/21 04:46:40 PM,25.513,1636.1,,,,,
344,09/28/21 04:47:10 PM,25.416,1550.0,,,,,
345,09/28/21 04:47:40 PM,25.416,1636.1,,,,,
346,09/28/21 04:48:10 PM,25.319,1722.2,,,,,
347,09/28/21 04:48:40 PM,25.319,5166.7,,,,,
348,09/28/21 04:49:10 PM,25.319,592.0,,,,,
349,09/28/21 04:49:40 PM,25.222,387.5,,,,,
350,09/28/21 04:50:10 PM,25.222,64.6,,,,,
351,09/28/21 04:50:40 PM,25.222,64.6,,,,,
352,09/28/21 04:51:10 PM,25.222,64.6,,,,,
353,09/28/21 04:51:40 PM,25.125,75.3,,,,,
354,09/28/21 04:52:10 PM,25.125,86.1,,,,,
355,09/28/21 04:52:40 PM,25.125,86.1,,,,,
356,09/28/21 04:53:10 PM,25.125,86.1,,,,,
