"Plot Title: hobo20211022"
"#","Date Time, GMT-10:00","Temp, °C (LGR S/N: 20277816, SEN S/N: 20277816)","Intensity, Lux (LGR S/N: 20277816, SEN S/N: 20277816)","Coupler Detached (LGR S/N: 20277816)","Coupler Attached (LGR S/N: 20277816)","Host Connected (LGR S/N: 20277816)","Stopped (LGR S/N: 20277816)","End Of File (LGR S/N: 20277816)"
299,10/22/21 01:29:34 PM,27.370,0.0,,,,,
300,10/22/21 01:30:04 PM,27.370,0.0,,,,,
301,10/22/21 01:30:34 PM,27.370,0.0,,,,,
302,10/22/21 01:31:04 PM,27.370,0.0,,,,,
303,10/22/21 01:31:34 PM,27.370,0.0,,,,,
304,10/22/21 01:32:04 PM,27.370,0.0,,,,,
305,10/22/21 01:32:34 PM,27.370,0.0,,,,,
306,10/22/21 01:33:04 PM,27.370,0.0,,,,,
307,10/22/21 01:33:34 PM,27.370,0.0,,,,,
308,10/22/21 01:34:04 PM,27.370,0.0,,,,,
309,10/22/21 01:34:34 PM,27.370,0.0,,,,,
310,10/22/21 01:35:04 PM,27.370,0.0,,,,,
311,10/22/21 01:35:34 PM,27.370,0.0,,,,,
312,10/22/21 01:36:04 PM,27.370,0.0,,,,,
313,10/22/21 01:36:34 PM,27.370,0.0,,,,,
314,10/22/21 01:37:04 PM,27.370,0.0,,,,,
315,10/22/21 01:37:34 PM,27.370,0.0,,,,,
316,10/22/21 01:38:04 PM,27.370,0.0,,,,,
317,10/22/21 01:38:34 PM,27.370,21.5,,,,,
318,10/22/21 01:39:04 PM,27.370,0.0,,,,,
319,10/22/21 01:39:34 PM,27.370,0.0,,,,,
320,10/22/21 01:40:04 PM,27.370,0.0,,,,,
321,10/22/21 01:40:34 PM,27.370,0.0,,,,,
322,10/22/21 01:41:04 PM,27.370,0.0,,,,,
323,10/22/21 01:41:34 PM,27.370,10.8,,,,,
324,10/22/21 01:42:04 PM,27.370,43.1,,,,,
325,10/22/21 01:42:34 PM,27.370,0.0,,,,,
326,10/22/21 01:43:04 PM,27.370,0.0,,,,,
327,10/22/21 01:43:34 PM,27.370,0.0,,,,,
328,10/22/21 01:44:04 PM,27.370,21.5,,,,,
329,10/22/21 01:44:34 PM,27.370,0.0,,,,,
330,10/22/21 01:45:04 PM,27.370,0.0,,,,,
331,10/22/21 01:45:34 PM,27.370,0.0,,,,,
